,Unnamed: 0,Unnamed: 0.1,Partition Ratio,SMILES,Rank,HighThreshold,MediumThreshold,LowThreshold,scaffold
641,641,642,1.415964978556129,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1ccccc1,643,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
642,642,643,1.41417053550931,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5CC5)N=N4)=CC=C3C(C6=CC(C)=C(OC)C(C)=C6)=C2C=C\1,644,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(C5CC5)nn4)cc3oc-2c1
643,643,644,1.411512340531166,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CC(C)C)C(C)=O)C(C)(C)c2ccccc21,645,0,0,1,C(=CC1=[NH+]c2ccccc2C1)C1=CC(=CC=C2Cc3ccccc3N2)CCC1
644,644,645,1.410045062957154,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c(OC)c(OC)c1,646,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
645,645,646,1.40787722912916,CC1=CC(/C=C/C2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)=[N+]4[B-](F)(F)N5C(C=C41)=CC=C5,647,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc(Oc4ccccc4)cc3)=[N+]12
646,646,647,1.404687071900579,NCCCN(CCC(=O)NCC1CC1)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,648,0,0,1,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCC1CC1
647,647,648,1.404387477184757,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(F)cc2)C(C)=O)C(C)(C)c2ccccc21,649,0,0,1,C(=CC1=C(NCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
648,648,649,1.40211349794942,C[N+]1=C(/C=C/C2=C(O)C=C(N(CC)CC)C=C2)C=CC=C1,650,0,0,1,C(=Cc1cccc[nH+]1)c1ccccc1
649,649,650,1.398616778431119,Cc1cc(/C=C/c2ccccc2OC(F)(F)F)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,651,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
650,650,651,1.393586809872247,CN(C)c1ccc2c(c1)N(C)c1cc(N)ccc1C2c1ccc(CN2CCCC2)cc1,652,0,0,1,c1ccc2c(c1)Nc1ccccc1C2c1ccc(CN2CCCC2)cc1
651,651,652,1.387492721168082,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)CC(c2ccccc2)c2ccccc2)C(C)(C)c2ccccc21,653,0,0,1,O=C(CCCC(=O)N(CCCN1CCCCC1)C1=C(C=CC2=[NH+]c3ccccc3C2)CCCC1=CC=C1Cc2ccccc2N1)NCC(c1ccccc1)c1ccccc1
652,652,653,1.386538420369375,COc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c(OC)c(OC)c1,654,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
653,653,654,1.381817471,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(F)cc(F)c4)C=CC2=C3c2ccc(N)cc2)nn1,655,0,0,1,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
654,654,655,1.381310273146685,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(N(C)C)C=C3)C=C(C)C2=CC4=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N14,656,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
655,655,656,1.376884710970565,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc5ccccc5c5ccccc45)=[N+]3[B-](F)(F)n3cccc32)cc1,657,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3cc4ccccc4c4ccccc34)=[N+]12
656,656,657,1.376792369039072,C/[N+](CCNC(C)=O)=C1C=C2OC3=C(C=CC(N4C=C(C(C)(C)C)N=N4)=C3)C(C5=CC=C(C6=CC=CC=C6)C=C5)=C2C=C\1,658,0,0,1,[N+]=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4ccnn4)cc3oc-2c1
657,657,658,1.370962258141182,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC(C)=CC=C5)N=N4)=CC=C3C(C6=CC(C)=C(F)C=C6)=C2C=C\1,659,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
658,658,659,1.37077307925042,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCN)Cc2cccc(F)c2)C(C)(C)c2ccccc21,660,0,0,1,O=C(CCCC(=O)N(CCCN1CCCCC1)C1=C(C=CC2=[NH+]c3ccccc3C2)CCCC1=CC=C1Cc2ccccc2N1)NCc1ccccc1
659,659,660,1.370012190843339,COc1ccc2cc(C3c4ccc(N)cc4Oc4cc(N(C)C)ccc43)ccc2c1,661,0,0,1,c1ccc2c(c1)Oc1ccccc1C2c1ccc2ccccc2c1
660,660,661,1.367883695788188,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C)C=C5)N=N4)=CC=C3C(C6=CC(C=CC=C7)=C7C=C6)=C2C=C\1,662,0,0,1,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
661,661,662,1.366702986992461,CN(C)c1ccc2c(c1)N(C)c1cc(N)ccc1C2c1ccc(-c2ccccc2)cc1,663,0,0,1,c1ccc(-c2ccc(C3c4ccccc4Nc4ccccc43)cc2)cc1
662,662,663,1.36662401444411,CC(=O)NCCCCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,664,0,0,1,O=c1ccc2c(-c3ccccc3)c3cc4c5c(c3oc-2c1)CCCN5CCC4
663,663,664,1.362575238239499,CCCCCCCCCN(CCCN)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,665,0,0,1,C(=CC1=C(NCCCN2CCCCC2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
664,664,665,1.359885578551518,Cc1cc(/C=C/c2ccccc2OC(F)(F)C(F)F)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,666,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
665,665,666,1.358526838345715,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(OCC=C)C=C3)C=C(C)C2=CC4=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N14,667,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
666,666,667,1.358291506636823,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(Cl)c(F)c4)=[N+]3[B-](F)(F)n3cccc32)cc1,668,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
667,667,668,1.357863995951017,COc1ccc2cc(C3c4ccc(N)cc4N(C)c4cc(N(C)C)ccc43)ccc2c1,669,0,0,1,c1ccc2c(c1)Nc1ccccc1C2c1ccc2ccccc2c1
668,668,669,1.35665576050186,CC1(C)C(/C=C/C=C/C=C2N(CCCCNCC3=CC=C(OC)C=C3OC)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,670,0,0,1,C(=CC=C1Cc2ccccc2N1CCCCNCc1ccccc1)C=CC1=[NH+]c2ccccc2C1
669,669,670,1.356353606073972,CC1=CC(/C=C/C2=CC=C(N3CCCCC3)C([N+]([O-])=O)=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(CCl)=O)C=C6)=C41)=CC=C5,671,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(N4CCCCC4)cc3)=[N+]12
670,670,671,1.354200430757885,CC1=CC(/C=C/C2=CC=C(S(C)(=O)=O)C=C2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,672,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
671,671,672,1.351315180995545,CC(C)CNC(=O)CCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,673,0,0,1,O=c1ccc2c(-c3ccccc3)c3cc4c5c(c3oc-2c1)CCCN5CCC4
672,672,673,1.35061781118632,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1cccc(CN2CCOCC2)c1,674,0,0,1,c1cc(CN2CCOCC2)cc(C2c3ccccc3Oc3ccccc32)c1
673,673,674,1.348398624422379,COc1c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])cc(C(C)(C)C)cc1C(C)(C)C,675,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
674,674,675,1.347677666828075,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(C4=CN=CN=C4)C=C3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,676,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc(-c4cncnc4)cc3)=[N+]12
675,675,676,1.346310135969872,CC1=CC(/C=C/C2=CC(C)=C(C)C=C2C)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,677,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
676,676,677,1.345060542522728,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c(O)c1,678,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
677,677,678,1.343933871013414,CCOc1cccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)c1O,679,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
678,678,679,1.343726147425002,CCNc1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(F)c(Cl)c1,680,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
679,679,680,1.3340782247358,Cc1cc(/C=C/c2ccc(-c3cccc(Cl)c3)o2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,681,0,0,1,[BH2-]1n2c(C=Cc3ccc(-c4ccccc4)o3)ccc2C=C2C=CC=[N+]12
680,680,681,1.328747642492997,COc1ccc2ccccc2c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CCNC(=O)CCl,682,0,0,1,[BH2-]1n2c(C=Cc3cccc4ccccc34)ccc2C=C2C=CC=[N+]12
681,681,682,1.321763284461082,CC(C)(C)c1ccc(C2c3ccc(N)cc3Oc3cc(O)ccc32)cc1,683,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
682,682,683,1.317871747143275,CC(C)CCc1cn(-c2ccc3c(-c4ccc(-c5ccccc5)cc4)c4cc/c(=[N+](/C)CCCN)cc-4oc3c2)nn1,684,0,0,1,[N+]=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4ccnn4)cc3oc-2c1
683,683,684,1.312185763298532,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(-c2ccccc2)cc1,685,0,0,1,c1ccc(-c2ccc(C3c4ccccc4Oc4ccccc43)cc2)cc1
684,684,685,1.309936095200279,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC(C)=CC=C5)N=N4)=CC=C3C(C6=CC(C=CC=C7)=C7C=C6)=C2C=C\1,686,0,0,1,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
685,685,686,1.305135285121215,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccccc2F)C(C)=O)C(C)(C)c2ccccc21,687,0,0,1,C(=CC1=C(NCCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
686,686,687,1.304728182201091,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5CCCC5)N=N4)=CC=C3C(C6=CC=C(OC7=CC=CC=C7)C=C6)=C2C=C\1,688,0,0,1,[N+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(-n4cc(C5CCCC5)nn4)cc3oc-2c1
687,687,688,1.302084853487093,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cnc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,689,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3cnc[nH]3)=[N+]12
688,688,689,1.301877396604546,CCNc1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(C2OCCCO2)cc1,690,0,0,1,c1ccc2c(c1)Oc1ccccc1C2c1ccc(C2OCCCO2)cc1
689,689,690,1.300285571972661,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(-n5ccnc5)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,691,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(-n4ccnc4)cc3)=[N+]12
690,690,691,1.299708008285624,Nc1ccc2c(c1)Oc1cc(N3CCCCC3)ccc1C2c1ccc(C2OCCCO2)cc1,692,0,0,1,c1ccc2c(c1)Oc1cc(N3CCCCC3)ccc1C2c1ccc(C2OCCCO2)cc1
691,691,692,1.299670776865784,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC(C)=CC=C5)N=N4)=CC=C3C(C6=CC(C=CC=C7)=C7C=C6)=C2C=C\1,693,0,0,1,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
692,692,693,1.297946494777308,CC1=CC(/C=C/C2=C(C([N+]([O-])=O)=CC=C2)O)=[N+](C1=C(C3=CC=C(N)C=C3)c4cccn45)[B-]5(F)F,694,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
693,693,694,1.296257246072215,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2cccc(F)c2)C(C)=O)C(C)(C)c2ccccc21,695,0,0,1,C(=CC1=C(NCCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
694,694,695,1.294374732011861,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccc(Cl)s1,696,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2cccs2)NC1
695,695,696,1.293960502453598,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cn(C)c5ccccc45)=[N+]3[B-](F)(F)n3cccc32)cc1,697,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3c[nH]c4ccccc34)=[N+]12
696,696,697,1.293526202303528,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=CC6=C5C=CC(OC)=C6)N=N4)=CC=C3C(C7=CC=C(N(C)C)C=C7)=C2C=C\1,698,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5cccc6ccccc56)nn4)cc3oc-2c1
697,697,698,1.289877859070652,C[N+]1=C(/C=C/C2=CC=C(C=C(OC)C=C3)C3=C2)C=CC4=C1C=CC=C4,699,0,0,1,C(=Cc1ccc2ccccc2[nH+]1)c1ccc2ccccc2c1
698,698,699,1.288813369970546,CCNc1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(Oc2ccccc2)cc1,700,0,0,1,c1ccc(Oc2ccc(C3c4ccccc4Oc4ccccc43)cc2)cc1
699,699,700,1.288379238575419,COc1ccc(C2c3ccc(N)cc3Oc3c2ccc2c3C(C)=CC(C)(C)N2)cc1,701,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
700,700,701,1.286605103302649,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(N(CCC#N)C)C=C5)C=C4)=CC=C2,702,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
701,701,702,1.285766918822477,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccccc2)C(C)=O)C(C)(C)c2ccccc21,703,0,0,1,C(=CC1=C(NCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
702,702,703,1.284745098568991,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccc(F)cc1,704,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
703,703,704,1.282559694930089,COc1ccc(C2c3ccc(N)cc3Oc3c2ccc2c3C(C)=CC(C)(C)N2)cc1F,705,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
704,704,705,1.282297675775654,CC1=CC(/C=C/C2=CC=C(N3C=CN=C3)C=C2)=[N+]([B-](F)4F)C1=Cc5n4ccc5,706,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc(-n4ccnc4)cc3)=[N+]12
705,705,706,1.282197927728447,CCN(CC)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1,707,0,0,1,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
706,706,707,1.280784057029686,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=CC6=C5C=CC=C6)N=N4)=CC=C3C(C7=CC(CN8CCCCC8)=CC=C7)=C2C=C\1,708,0,0,1,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(-c5cccc6ccccc56)nn4)cc3oc-2c1
707,707,708,1.279509766855351,CCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C,709,0,0,1,C(=CC1=C(NCCCN2CCCCC2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
708,708,709,1.275416232234322,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(C)=C(F)C=C6)=C2C=C\1,710,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(Cc5ccccc5)nn4)cc3oc-2c1
709,709,710,1.27512290000675,Cc1cc(C)cc(C2c3ccc(N)cc3Oc3cc(N)ccc32)c1,711,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
710,710,711,1.27429345230172,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCN)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21,712,0,0,1,C(=CC1=C(NCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
711,711,712,1.273622566997381,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5CC5)N=N4)=CC=C3C(C6=CC=C(C7=CC=CC=C7)C=C6)=C2C=C\1,713,0,0,1,[N+]=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4cc(C5CC5)nn4)cc3oc-2c1
712,712,713,1.272389207197594,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCc2ccc(O)c(O)c2)C(C)=O)C(C)(C)c2ccccc21,714,0,0,1,C(=CC1=C(NCCc2ccccc2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
713,713,714,1.272088556622359,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C=C(OC)C=C6)C6=C5)N=N4)=CC=C3C(C7=CC=C(OC8=CC=CC=C8)C=C7)=C2C=C\1,715,0,0,1,[N+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(-n4cc(-c5ccc6ccccc6c5)nn4)cc3oc-2c1
714,714,715,1.268770214036441,NCCCN(CCC(=O)NCCN1CCOCC1)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,716,0,0,1,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCCN1CCOCC1
715,715,716,1.268013696602165,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC(C)=CC=C5)N=N4)=CC=C3C(C6=CC=C(OC)C=C6)=C2C=C\1,717,0,0,1,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
716,716,717,1.267673020877614,NCCCN(CCC(=O)NCCN1CCCCC1)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,718,0,0,1,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCCN1CCCCC1
717,717,718,1.267620190919903,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(N(C)C)C=C5)N=N4)=CC=C3C(C6=CC=C(C7=CC=CC=C7)C=C6)=C2C=C\1,719,0,0,1,[N+]=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
718,718,719,1.264570693748445,CN(C)c1ccc2c(c1)Oc1cc(N)ccc1C2c1cccc(F)c1,720,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
719,719,720,1.26296553927427,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCN2CC=CC=C2C)C(C)=O)C(C)(C)c2ccccc21,721,0,0,1,C1=CCN(CCNC2=C(C=CC3=[NH+]c4ccccc4C3)CCCC2=CC=C2Cc3ccccc3N2)C=C1
720,720,721,1.260419779270619,CC(Cc1ccccc1)NC(=O)CCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,722,0,0,1,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCCc1ccccc1
721,721,722,1.260204343641641,Cc1cc(/C=C/c2ccco2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,723,0,0,1,[BH2-]1n2c(C=Cc3ccco3)ccc2C=C2C=CC=[N+]12
722,722,723,1.259764017646063,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCCC2)C(C)(C)c2ccccc21,724,0,0,1,C(=CC1=C(NC2CCCCC2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
723,723,724,1.258074446419227,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccco2)C(C)=O)C(C)(C)c2ccccc21,725,0,0,1,C(=CC1=C(NCc2ccco2)C(=CC=C2Cc3ccccc3N2)CCC1)C1=[NH+]c2ccccc2C1
724,724,725,1.255609353487797,COC(C=C1OC)=CC(OC)=C1/C=C/C2=CC=[N+](CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2,726,0,0,1,C(=Cc1cc[n+](Cc2ccc(-c3ccccc3)cc2)cc1)c1ccccc1
725,725,726,1.25316160913733,CC1=CC(C)(C)Nc2ccc3c(c21)Oc1cc(N)ccc1C3c1ccc(C(C)(C)C)cc1,727,0,0,1,C1=Cc2c(ccc3c2Oc2ccccc2C3c2ccccc2)NC1
726,726,727,1.252373819594732,Nc1ccc2c(c1)Oc1cc(N3CCCCC3)ccc1C2c1ccc(CN2CCCC2)cc1,728,0,0,1,c1ccc2c(c1)Oc1cc(N3CCCCC3)ccc1C2c1ccc(CN2CCCC2)cc1
727,727,728,1.251835188242042,CC1=CC(/C=C/C2=CC=C(C3=CC=CC(Cl)=C3)O2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(CCl)=O)C=C6)=C41)=CC=C5,729,0,0,1,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(-c4ccccc4)o3)=[N+]12
728,728,729,1.251243747834142,CC(C)NC(=O)CCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,730,0,0,1,O=c1ccc2c(-c3ccccc3)c3cc4c5c(c3oc-2c1)CCCN5CCC4
729,729,730,1.249180596689799,Nc1ccc2c(c1)Oc1cc(N)ccc1C2c1cc(F)c(F)c(F)c1,731,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
730,730,731,1.246697326713826,CC1=CC(/C=C/CC2=CC=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4)=[N+]([B-](F)5F)C1=Cc6n5ccc6,732,0,0,1,[BH2-]1n2cccc2C=C2C=CC(C=CCc3ccccc3P(c3ccccc3)c3ccccc3)=[N+]12
731,731,732,1.246015970298386,Cc1cc(C)cc(C2c3ccc(N)cc3Oc3cc(N(C)C)ccc32)c1,733,0,0,1,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
732,732,733,1.241795922415085,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(CC)C=C5)N=N4)=CC=C3C(C6=CC(CN7CCOCC7)=CC=C6)=C2C=C\1,734,0,0,1,[N+]=c1ccc2c(-c3cccc(CN4CCOCC4)c3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
